cik,company_name,executive_name,title_context
0001338095,"NephroGenex, Inc.",Statistical Analysis,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Cato Research,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",From Baseline,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Strategy The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Development Plan,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Safety Monitoring,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Acute Kidney,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Serious Burns,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Mineralcorticoid Receptor,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Receptor Antagonist,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Transforming Growth,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Monoclonal Antibody,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Thrasos Innovation,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Dietary Supplement,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Consumers Protection,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Covering Our,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",South Carolina,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Government Regulation,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Radiation Damage,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Licensing Fee,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The South,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Carolina Research,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Grant Back,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The Kowa,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Good Laboratory,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Expedited Review,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Although Fast,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Serious Conditions,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Pediatric Use,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Pediatric Research,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Requirements Once,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Regulation Outside,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Under European,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The American,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Human Services,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Facilities Our,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",North Carolina,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",John P. Hamill,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Mark A. Klausner,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Carrie Taylor,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",James Mitchum,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Eugen Steiner,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Martin Vogelbaum,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Rite Aid,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The Jean,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Brooks Eckerd,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Previously Mr,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Aventis Dermatology,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Hoechst Marion,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",North America,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Marion Merrell,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Harvard Business,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Green Belt,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Certified Public,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",West Point,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Engineering Degree,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Cheval Noir,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Project Manager,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Research Associate,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Professional Coaching,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Leadership Development,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",High Yield,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",World Markets,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Private Equity,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Access America,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Tax Consultant,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Price Waterhouse,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Arthur Andersen,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",New Jersey,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Functional Service,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Provider Manager,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Public Policy,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Richard J. Markham,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Merck Sharp,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Merck Human,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Advisory Council,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Commerce Bank,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",The Wharton,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Creative Peptides,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Nordic Vision,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Sloan Kettering,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Under Rules,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Under Rule,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Business Conduct,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Ethics We,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Risk Oversight,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Indemnification The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Table The,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Option Awards,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",All Other,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Table Employment,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Our Named,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Commencement Date,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Additional Shares,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",True Up,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Such True,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Up Option,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",No True,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Up Options,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Additional Option,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Any Additional,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Treasury Regulation,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Good Reason,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Should Mr,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
0001338095,"NephroGenex, Inc.",Fiscal Year,"TABLE OF CONTENTS As filed with the Securities and Exchange Commission on December 23 , 2013. Registration No. 333-&#8199;&#8199;&#8199;&#8199;&#8199;&#8199;&#8199; &nbsp; &nbsp; UNITED STATES SECURIT"
